# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.4798476519146413,1.8442951863939452,0.7090744161873991,0.013450092854578597,113.33951912869375,0.0,1.987992892533953,0.5030199070406993,80.73128458512109,0.05998355620330858
 2.493518106356135,1.8539950728622667,0.7095511352482691,0.03487221751919348,114.44271140067022,0.0,1.9844974436279113,0.5039059149261861,80.69901967764666,-2.3601927509079323
 2.5072192202719883,1.8637273161012307,0.7103249632646935,0.05647920462357904,115.54747742352039,0.0,1.9793450663142118,0.5052176182004107,80.63329957222301,-4.796697978520345
 2.5209492876624053,1.8734948793365824,0.7113995115689733,0.07826242025802159,116.6532127644912,0.0,1.9725357410628759,0.5069616631945856,80.53386116244195,-7.24238322751887
 2.5347065725938305,1.8833007717959198,0.7127781759421316,0.10021340548155949,117.75930608312748,0.0,1.9640771629613611,0.5091449658180628,80.4005531723555,-9.689992665772062
 2.5484893137891627,1.893148046052175,0.7144641342892072,0.12232387760764303,118.86514141530344,0.0,1.9539847302357891,0.5117747260385853,80.23333794807458,-12.132218251152286
 2.5622957293193283,1.903039795285823,0.7164603449776976,0.14458573147598774,119.97010049851913,0.0,1.9422814495286218,0.5148584414697948,80.03229229204918,-14.561756133309213
 2.5761240213633787,1.912979150478578,0.7187695458768882,0.16699104212107985,121.07356511704893,0.0,1.9289977586062321,0.5184039201385774,79.79760732667971,-16.971363102679273
 2.5899723810044577,1.9229692775518668,0.7213942540641831,0.18953206410881254,122.17491944500685,0.0,1.9141712700427813,0.5224192921763214,79.5295873665016,-19.353913902052238
 2.603838993027968,1.933013374463639,0.7243367662369863,0.21220123327992915,123.27355236590428,0.0,1.8978464388250045,0.5269130207495188,79.22864785102188,-21.702454425746588
 2.6177220406888706,1.9431146682772629,0.7275991598063148,0.23499116685424132,124.3688597469331,0.0,1.880074160981203,0.5318939118221294,78.89531231052538,-24.010256871423618
 2.6316197104157997,1.9532764122162936,0.7311832946598665,0.2578946632043519,125.46024664782716,0.0,1.8609113086959623,0.5373711231303937,78.53020846936084,-26.270867587037326
 2.6455301964202715,1.9635018827187554,0.7350908156030336,0.2809047032512648,126.54712944456463,0.0,1.8404202110403483,0.5433541720533065,78.13406349627623,-28.478154750112125
 2.659451705181695,1.9737943765043215,0.7393231554101863,0.30401444841097786,127.62893785001644,0.0,1.8186680884732345,0.54985294256716,77.70769849669537,-30.626349980277492
 2.673382459779844,1.9841572076673777,0.7438815385085463,0.3272172419838363,128.7051168152454,0.0,1.795726450714207,0.5568776912554103,77.25202232561989,-32.71008529114616
 2.687320704049538,1.994593704808426,0.7487669852178219,0.3505066071985923,129.77512829699072,0.0,1.771670468091247,0.5644390523015123,76.76802479863868,-34.7244256605248
 2.701264706534105,2.005107208215635,0.753980316544356,0.37387624767738586,130.8384528792323,0.0,1.7465783256692844,0.5725480416784644,76.25676941885645,-36.66489448406747
 2.715212764217464,2.0157010671076145,0.7595221594630026,0.3973200458769503,131.89459123861278,0.0,1.720530570849183,0.5812160602914723,75.71938569199604,-38.52749530148127
 2.7291632060172852,2.026378636947648,0.7653929526569256,0.4208320623937749,132.9430654462664,0.0,1.6936094629231142,0.5904548964163396,75.15706116683958,-40.30872521640701
 2.7431143960248288,2.0371432768387345,0.7715929526632357,0.4444065347083407,133.98342010045636,0.0,1.6658983345390834,0.6002767271369399,74.57103326866242,-42.00558503326779
 2.7570647364801872,2.0479983470078156,0.7781222403723844,0.4680378754943406,135.0152232872342,0.0,1.6374809723251411,0.6106941191384044,73.9625810624238,-43.615581152710426
 2.7710126704742852,2.0589472063865886,0.7849807278558926,0.49172067249603313,136.03806736808988,0.0,1.6084410247658836,0.6217200286504473,73.33301701086897,-45.1367243221279
 2.7849566843728786,2.0699932102952867,0.7921681654241933,0.515449684758692,137.05156959606123,0.0,1.5788614434294412,0.6333678006778748,72.68367884182942,-46.5675216449012
 2.7988953099595997,2.0811397082347756,0.7996841489241077,0.5392198429574422,138.05537256358357,0.0,1.548823962692755,0.6456511676520162,72.01592160410843,-47.90696425314268
 2.8128271262986804,2.092390041791309,0.8075281271814306,0.5630262462848806,139.04914448706396,0.0,1.5184086228526406,0.6585842473163093,71.33110997829716,-49.15451145377765
 2.826750761320182,2.1037475426572882,0.8156994095608112,0.5868641605990094,140.0325793350185,0.0,1.487693339100952,0.6721815401851053,70.6306109314022,-50.31006959125295
 2.840664893132836,2.1152155307704037,0.8241971736020317,0.6107290167750457,141.00539680759653,0.0,1.4567535192199432,0.686457926345341,69.91578674663076,-51.37396960127733
 2.854568251072029,2.1267973125726156,0.8330204726703749,0.6346164075565326,141.96734217689755,0.0,1.4256617306469792,0.7014286618651048,69.18798850667324,-52.34693972064673
 2.8684596164919025,2.138496179389555,0.8421682436056759,0.658522086116442,142.91818599797043,0.0,1.3944874174763497,0.7171093747190156,68.44855004048321,-53.23007809816565
 2.8823378233126213,2.1503154059301264,0.85163931430437,0.6824419624986947,143.85772370141916,0.0,1.3632966666887412,0.7335160603222639,67.69878238491904,-54.02482217261984
 2.896201758334835,2.1622582489053213,0.8614324112208657,0.7063721014852263,144.78577507878586,0.0,1.3321520222277559,0.7506650767437949,66.93996876642338,-54.732917983230536
 2.910050361334626,2.1743279457645865,0.8715461667467522,0.7303087196621424,145.70218367223637,0.0,1.3011123450761117,0.7685731395788905,66.17336011902007,-55.35638846856218
 2.9238826249529777,2.186527713547468,0.8819791264457677,0.7542481828623916,146.606816080145,0.0,1.270232716668568,0.787257316614151,65.40017114107272,-55.89750161510257
 2.937697594394538,2.1988607478477156,0.8927297561111712,0.7781870029376825,147.49956119007226,0.0,1.239564382953718,0.806735022199599,64.62157688467524,-56.35873895277613
 2.9514943669508837,2.2113302218865414,0.903796448618745,0.8021218341012458,148.3803293503664,0.0,1.2091547356797152,0.8270240114784476,63.838709864723576,-56.74276478462261
 2.9652720913632993,2.2239392856913565,0.9151775305835453,0.826049471169892,149.2490514912999,0.0,1.179047327523601,0.8481423744883412,63.052657676232954,-57.05239595170663
 2.9790299670406606,2.236691065375934,0.9268712687643106,0.8499668448092885,150.10567820605317,0.0,1.1492819176735045,0.8701085300500538,62.26446108703074,-57.29057360935432
 2.9927672431473176,2.249588662517709,0.9388758762390146,0.8738710193709112,150.95017880149834,0.0,1.1198945439133388,0.8929412197202233,61.47511259790036,-57.46033514954695
 3.0064832175757146,2.262635153627686,0.9511895183302698,0.8977591898801963,151.78254032781004,0.0,1.0909176180528244,0.9166595015532859,60.685555419847454,-57.56478930277437
 3.0201772358184256,2.275833589708297,0.9638103182486993,0.9216286771888397,152.60276659551303,0.0,1.0623800409474569,0.9412827438928306,59.896682855638645,-57.607091667831234
 3.0338486897531602,2.289186995894429,0.9767363624877973,0.9454769259220555,153.4108771877019,0.0,1.0343073338579116,0.9668306191642796,59.10933804456159,-57.59042270381184
 3.047497016353989,2.302698371172796,0.9899657059456846,0.9693015008216322,154.20690647448848,0.0,1.0067217830235917,0.9933230976651728,58.324314039951396,-57.51796740873019
 3.061192232047519,2.316370688174817,0.9983279787612581,0.6105981097854607,154.9909026359538,0.0,0.9796425944754983,1.0207804413969985,57.24598859992383,-78.73738275893008
 3.0750284369108947,2.3302068930381927,1.0,0.12084392037065919,155.7629266992111,0.0,0.9530860563435789,1.0492231979936857,55.79738597979662,-104.6965287397314
 3.0890314492051245,2.3442099053324226,1.0,0.0,156.52305159444282,0.0,0.9270657063318982,1.0786721946135613,54.282955642688734,-108.1503254647524
 3.103204161916314,2.358382618043612,1.0,0.0,157.27136123411427,0.0,0.9015925018869546,1.109148532077504,52.799323243225416,-104.68231662467637
 3.117549441486717,2.372727897614015,1.0,0.0,158.0079496188501,0.0,0.876674991373623,1.1406735789658429,51.347091642295204,-101.23410936699011
 3.1320701279046137,2.3872485840319118,1.0,0.0,158.73291997296664,0.0,0.8523194843287246,1.1732689659061197,49.92672751496134,-97.81659671289768
 3.1467690348402586,2.4019474909675567,1.0,0.0,159.44638391200664,0.0,0.8285302194069869,1.2069565799491793,48.53857107632096,-94.43943313050636
 3.1616489498238196,2.4168274059511177,1.0,0.0,160.14846064410312,0.0,0.8053095287084946,1.2417585591017877,47.18284565954169,-91.11109964519595
 3.176712634461385,2.431891090588683,1.0,0.0,160.83927620653387,0.0,0.7826579974816115,1.2776972869602536,45.859667076938486,-87.83897263113919
 3.191962824685328,2.4471412808126263,1.0,0.0,161.51896273844096,0.0,0.7605746183182578,1.3147953874810427,44.569052708601376,-84.62939474097855
 3.2074022310354713,2.4625806871627693,1.0,0.0,162.1876577902264,0.0,0.7390569391115425,1.3530757199873535,43.31093026638473,-81.48774724132981
 3.2230335389677283,2.4782119950950263,1.0,0.0,162.84550366981836,0.0,0.7181012044006237,1.3925613741793794,42.0851461978055,-78.41852223061208
 3.238859409187051,2.494037865314349,1.0,0.0,163.4926468257641,0.0,0.6977024895523393,1.4332756654510739,40.89147370585657,-75.42539370072045
 3.254882478001736,2.510060934129034,1.0,0.0,164.1292372667196,0.0,0.6778548277462588,1.475242130125139,39.729620356626384,-72.51128748603873
 3.2711053576963223,2.5262838138236203,1.0,0.0,164.75542801683196,0.0,0.6585513292985556,1.5184845212675107,38.59923527148447,-69.67844836568182
 3.287530636920481,2.542709093047779,1.0,0.0,165.37137460615585,0.0,0.6397842937700673,1.5630268040924915,37.49991588684484,-66.92850511927506
 3.3041608810915113,2.5593393372188094,1.0,0.0,165.97723459525187,0.0,0.6215453143922989,1.6088931520266165,36.43121429037249,-64.26253189559404
 3.3209986328081986,2.5761770889354967,1.0,0.0,166.57316713286454,0.0,0.6038253753157922,1.6561079425935257,35.39264312954977,-61.68110673549301
 3.3380464122739877,2.5932248684012857,1.0,0.0,167.1593325455288,0.0,0.5866149416323135,1.7046957536018468,34.383681102900304,-59.184366425798316
 3.3553067177275633,2.6104851738548613,1.0,0.0,167.73589195785522,0.0,0.5699040424581816,1.7546813594911075,33.40377804304615,-56.77205785782656
 3.3727820258790966,2.6279604820063946,1.0,0.0,168.30300694223624,0.0,0.5536823473500766,1.806089727776223,32.452359607245654,-54.44358563239535
 3.3904747923505623,2.6456532484778603,1.0,0.0,168.86083919657617,0.0,0.5379392363530991,1.858946015500546,31.528831584343987,-52.198056442507344
 3.4083874521186677,2.6635659082459657,1.0,0.0,169.40955024874404,0.0,0.5226638638408356,1.9132755661572296,30.632583841337848,-50.03431955995511
 3.4265224199590607,2.6817008760863588,1.0,0.0,169.94930118633997,0.0,0.5078452166506698,1.9691039064917832,29.76299392126418,-47.9510042547075
 3.44488209089063,2.700060547017928,1.0,0.0,170.48025241045622,0.0,0.4934721667367975,2.0264567434729677,28.91943031523961,-45.94655368109433
 3.4634688406187877,2.7186472967460857,1.0,0.0,171.00256341202967,0.0,0.47953351867996064,2.0853599613907225,28.101255421876484,-44.01925593928018
 3.482285025976777,2.737463482104075,1.0,0.0,171.51639256951722,0.0,0.46601805231468996,2.1458396193732123,27.307828218719443,-42.16727184929453
 3.5013329853641237,2.756511441491422,1.0,0.0,172.02189696655552,0.0,0.4529145610097084,2.2079219483927446,26.538506658832965,-40.388660236094275
 3.5206150391814406,2.7757934953087386,1.0,0.0,172.5192322283882,0.0,0.44021188561981783,2.2716333489996554,25.792649815447533,-38.681400355577885
 3.5401334902609016,2.7953119463881997,1.0,0.0,173.00855237578065,0.0,0.4278989445978387,2.3370003890517914,25.06961978696063,-37.043412181806495
 3.559890624291775,2.815069080419073,1.0,0.0,173.49000969532534,0.0,0.4159647605959103,2.4040498011596028,24.36878338691944,-35.47257405583396
 3.579888710240467,2.835067166367765,1.0,0.0,173.96375462495612,0.0,0.4043984836673431,2.4728084807127932,23.689513628766605,-33.966738611665384
 3.6001300007646195,2.8553084568919176,1.0,0.0,174.4299356536061,0.0,0.39318941146251807,2.543303483886742,23.031191024786576,-32.52374660570625
 3.6206167326208596,2.8757951887481576,1.0,0.0,174.8886992339977,0.0,0.3823270066838801,2.6155620254857674,22.393204714684376,-31.141438984953393
 3.641351127065843,2.896529583193141,1.0,0.0,175.34018970756725,0.0,0.37180091191914916,2.6896114773851263,21.774953436307225,-29.81766745190546
 3.662335390250317,2.917513846377615,1.0,0.0,175.784549240613,0.0,0.36160096226086375,2.7654793663922463,21.175846353973032,-28.55030348539779
 3.6835717136059474,2.9387501697332454,1.0,0.0,176.22191777076637,0.0,0.35171719571580057,2.843193372916671,20.59530375522336,-27.33724614321044
